point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.04156339120233924,0.018499887044408175,0.01851212521712317,0.07857540346387058
6,0.12502030080168933,0.009522972709521639,0.0537038736460907,0.18824714715730165
2,0.03458365469708927,0.04326610709732003,0.0077739588192705525,0.08562372061367986
9,0.029104544193119426,0.025481616918129727,0.013613321000883236,0.06819948211213239
8,0.019122722981769178,0.017451114064215918,0.01332720533403695,0.04990104238002205
7,0.01798871500334466,0.015342453837394684,0.015321505371150417,0.04865267421188976
1,0.016800579107108114,0.01773380990454746,0.0133380572467134,0.04787244625836898
5,0.012628484156784858,0.011879461416165351,0.0023586312750189264,0.02686657684796914
3,0.008101404487360851,0.008473919966358,0.0022471936680054042,0.018822518121724252
10,0.007237473076334162,0.008208830262968758,0.005082293397592562,0.020528596736895482
0,0.006899750305715834,0.0031166112760538066,0.001843290192266421,0.011859651774036062
4,0.0057323900393164776,0.002881115241873005,0.0031171214046502222,0.011730626685839704
