point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.043464015295799574,0.01851979130270147,0.009622801384714044,0.07160660798321508
6,0.13026679693508914,0.010800301032742383,0.006678248861831174,0.14774534682966267
2,0.03469056683343677,0.04295428209784792,0.000952754689199203,0.07859760362048389
9,0.030729125465633,0.02547383162043416,0.014766468437117536,0.0709694255231847
7,0.020630718263332515,0.015542585933579059,0.017125160077960114,0.053298464274871685
8,0.020546095057365214,0.0172789207888361,0.014652288649495806,0.05247730449569712
1,0.01842474634210814,0.017918355875442035,0.014581384541475041,0.050924486759025216
5,0.013908450520609577,0.011749541481653037,0.00025531864351557463,0.02591331064577819
10,0.009479072064241994,0.00844963059176459,0.005337646406561608,0.023266349062568192
3,0.009260607042982474,0.008607764561505901,0.0017970934955249369,0.019665465100013314
4,0.007507536681199981,0.002803358803715832,0.0007228513939714587,0.01103374687888727
0,0.007107343405748314,0.003094421849488678,0.0014631713749831945,0.011664936630220188
