point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
0,0.010987424430396598,0.004485687997768015,0.005842271112045297,0.02131538354020991
1,0.030099533790936335,0.018562059927357565,0.006963888730210701,0.0556254824485046
2,0.036804616449762365,0.0373535487809348,0.023041829599115413,0.09719999482981258
3,0.011527593461641925,0.010066697724126036,0.004051230494440409,0.02564552168020837
4,0.006153409150296147,0.0014252740040521627,0.0015337886839537705,0.009112471838302081
5,0.11209374481043799,0.07001084021159583,0.06599103194529116,0.24809561696732496
6,0.02021003961255896,0.01978595725703347,0.004949858473001428,0.04494585534259386
7,0.15145119681980146,0.050995841240757483,0.015695202706684144,0.2181422407672431
8,0.11373267320542255,0.04152344833825722,0.001900245591689622,0.15715636713536937
9,0.0993936021358508,0.08372486063870443,0.006794494995482414,0.18991295777003764
10,0.11680442299970205,0.06490079795515602,0.00486446966472647,0.18656969061958456
11,0.0977516076223867,0.06655616397974554,0.013647548254828997,0.17795531985696122
12,0.014982638370745368,0.01630229404772324,0.009071065074179336,0.04035599749264794
13,0.046551486994962886,0.039886812942387904,0.05702812570511005,0.14346642564246084
14,0.02621469713312365,0.019084860842900054,0.0036047552638711787,0.04890431323989488
15,0.011845755404599013,0.010819219832838739,0.00553316181806657,0.028198137055504325
16,0.004349196566603646,0.005204472290548084,0.0019866333330053397,0.01154030219015707
17,0.016357098070096086,0.014657310635721451,0.012081504936102558,0.04309591364192009
18,0.0971513973805246,0.040461019165218944,0.01012237986078802,0.14773479640653156
19,0.16725001731609285,0.20280801385529632,0.12743266693538316,0.49749069810677227
total,0.0791808997427288,0.06020004570526124,0.03562809875416521,0.17500904420215524
