point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
19,0.11684954072409066,0.19111424153068063,0.12541981720830583,0.43338359946307714
7,0.16242770677941815,0.18980503885760777,0.07205183769107888,0.42428458332810476
10,0.13463897771552233,0.14754344288396157,0.05109552522654794,0.3332779458260318
9,0.10757331483827773,0.1667091128313218,0.05543656471272242,0.32971899238232194
8,0.12294126921834675,0.1471591490882067,0.05334346411295644,0.3234438824195099
5,0.08218990255254964,0.14802067315360082,0.08401789140457881,0.31422846711072927
11,0.09911767077930861,0.14161584578725628,0.041104879903923204,0.2818383964704881
18,0.10465787345050026,0.1254615816872753,0.0409005255334503,0.27101998067122585
13,0.0041733523988838304,0.04435473055078658,0.05634098493290414,0.10486906788257455
2,0.034395414208088546,0.03678291285690901,0.020544379550398024,0.09172270661539557
1,0.034272187434834026,0.029861360250395843,0.013190725148698158,0.07732427283392804
14,0.027913758656573688,0.025766322837271583,0.011587663179479369,0.06526774467332465
6,0.020677216745364203,0.019936900248250244,0.009087707883355172,0.04970182487696962
17,0.01418985384293872,0.014870571303234712,0.01132604692373442,0.04038647206990785
12,0.013009325960595853,0.015885678289442397,0.00895334052763808,0.03784834477767633
0,0.011062319313359935,0.010289792460567927,0.00901133660882333,0.03036344838275119
3,0.012333758099108067,0.011758008143712488,0.0060410598686436974,0.030132826111464252
15,0.006906008044916067,0.009926477093152329,0.00884635813654371,0.02567884327461211
4,0.006118956412555621,0.00653250990540643,0.004449373169125463,0.017100839487087516
16,0.001636742780593073,0.004633535435996942,0.004657656590491575,0.01092793480708159
