point,longitude,latitude,swir,date
0,-125.96531748461157,49.5518346400243,0.0,1654560000000
0,-125.96531748461157,49.5518346400243,0.0,1655251200000
0,-125.96531748461157,49.5518346400243,0.0,1655596800000
0,-125.96531748461157,49.5518346400243,0.0,1655942400000
0,-125.96531748461157,49.5518346400243,0.08377249999999997,1656288000000
0,-125.96531748461157,49.5518346400243,0.0,1656633600000
0,-125.96531748461157,49.5518346400243,0.0,1656979200000
0,-125.96531748461157,49.5518346400243,0.0,1657324800000
0,-125.96531748461157,49.5518346400243,0.0,1657670400000
0,-125.96531748461157,49.5518346400243,0.0,1658016000000
0,-125.96531748461157,49.5518346400243,0.0,1658361600000
0,-125.96531748461157,49.5518346400243,0.0,1658707200000
0,-125.96531748461157,49.5518346400243,0.07952375,1659052800000
0,-125.96531748461157,49.5518346400243,0.0,1659398400000
0,-125.96531748461157,49.5518346400243,0.0,1659744000000
0,-125.96531748461157,49.5518346400243,0.0,1660089600000
0,-125.96531748461157,49.5518346400243,0.0,1660435200000
0,-125.96531748461157,49.5518346400243,0.06105749999999999,1660780800000
0,-125.96531748461157,49.5518346400243,0.07781874999999999,1661126400000
0,-125.96531748461157,49.5518346400243,0.0,1661472000000
0,-125.96531748461157,49.5518346400243,0.0,1661817600000
0,-125.96531748461157,49.5518346400243,0.0,1662163200000
0,-125.96531748461157,49.5518346400243,0.0,1662508800000
0,-125.96531748461157,49.5518346400243,0.06408249999999999,1662854400000
0,-125.96531748461157,49.5518346400243,0.0633125,1685750400000
0,-125.96531748461157,49.5518346400243,0.0,1686096000000
0,-125.96531748461157,49.5518346400243,0.0,1686441600000
0,-125.96531748461157,49.5518346400243,0.0,1686787200000
0,-125.96531748461157,49.5518346400243,0.0,1687132800000
0,-125.96531748461157,49.5518346400243,0.0,1687478400000
0,-125.96531748461157,49.5518346400243,0.08050000000000002,1687824000000
0,-125.96531748461157,49.5518346400243,0.0,1688169600000
0,-125.96531748461157,49.5518346400243,0.07979875,1688515200000
0,-125.96531748461157,49.5518346400243,0.0,1688860800000
0,-125.96531748461157,49.5518346400243,0.0,1689206400000
0,-125.96531748461157,49.5518346400243,0.0,1689552000000
0,-125.96531748461157,49.5518346400243,0.06083749999999999,1689897600000
0,-125.96531748461157,49.5518346400243,0.0,1690243200000
0,-125.96531748461157,49.5518346400243,0.08248,1690588800000
0,-125.96531748461157,49.5518346400243,0.0,1690934400000
0,-125.96531748461157,49.5518346400243,0.06074125,1691280000000
0,-125.96531748461157,49.5518346400243,0.0,1691625600000
0,-125.96531748461157,49.5518346400243,0.07502750000000002,1691971200000
0,-125.96531748461157,49.5518346400243,0.0,1692316800000
0,-125.96531748461157,49.5518346400243,0.06301000000000001,1692662400000
0,-125.96531748461157,49.5518346400243,0.0,1693008000000
0,-125.96531748461157,49.5518346400243,0.0,1693353600000
0,-125.96531748461157,49.5518346400243,0.0,1693699200000
0,-125.96531748461157,49.5518346400243,0.0,1694044800000
0,-125.96531748461157,49.5518346400243,0.0,1694390400000
1,-124.23650972032355,47.94124516712642,0.0,1654560000000
1,-124.23650972032355,47.94124516712642,0.0,1655251200000
1,-124.23650972032355,47.94124516712642,0.0,1655596800000
1,-124.23650972032355,47.94124516712642,0.0,1655942400000
1,-124.23650972032355,47.94124516712642,0.06430249999999998,1656288000000
1,-124.23650972032355,47.94124516712642,0.0,1656633600000
1,-124.23650972032355,47.94124516712642,0.0,1656979200000
1,-124.23650972032355,47.94124516712642,0.0,1657324800000
1,-124.23650972032355,47.94124516712642,0.0772275,1657670400000
1,-124.23650972032355,47.94124516712642,0.0,1658016000000
