point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.09284982909337966,0.05738014472741316,0.059518261383373176,0.209748235204166
28,0.2353571351766747,0.11032880550158562,0.14725193630012418,0.4929378769783845
29,0.20609899864940562,0.08564179439125409,0.08101015153194781,0.3727509445726075
26,0.16151104422202678,0.0547611826266621,0.08818489709551781,0.3044571239442067
14,0.14867291530146087,0.05523590563180993,0.08958408571648332,0.29349290664975414
27,0.14587115377701776,0.2000858773768348,0.12999417896263582,0.4759512101164884
17,0.11762593315038394,0.04799912259285633,0.06379176975439525,0.22941682549763553
15,0.11432614072043708,0.041957296604756715,0.07173546738755289,0.22801890471274666
16,0.11045895918006536,0.07523985165066112,0.0796390764665571,0.2653378872972836
18,0.10847018230950094,0.06735570447799011,0.06596326010780738,0.24178914689529846
3,0.09959124729374651,0.03615313745382324,0.06081586670498545,0.1965602514525552
25,0.09716691687613682,0.04273848921228728,0.05297895826501717,0.19288436435344128
12,0.09387738240255813,0.07388797097715172,0.09274252960741591,0.2605078829871258
6,0.06693919720902348,0.05886401693813144,0.044595249287064924,0.17039846343421985
4,0.03699380029514514,0.035366374467800214,0.04114869951392525,0.11350887427687059
2,0.032842060942332774,0.022449878987618233,0.026276685131016397,0.0815686250609674
8,0.032694302700555344,0.03452289578655791,0.021489804598488736,0.08870700308560198
21,0.030692059448593517,0.027016277001808874,0.0170131177689507,0.0747214542193531
7,0.029366186834793813,0.016095380775664435,0.017069316949369973,0.06253088455982822
20,0.024471321671571088,0.03806038158387722,0.05732762046329085,0.11985932371873917
13,0.020162394542315942,0.019399528892399272,0.009782746638544748,0.04934467007325996
9,0.019480647109743565,0.018235887728205558,0.014073341395495929,0.051789876233445054
5,0.019334770557719257,0.008637855741161592,0.026409744916075503,0.05438237121495636
24,0.013865941858778067,0.014813167551530363,0.012165599741544896,0.04084470915185333
19,0.013578047461047295,0.01613342171683648,0.010276227243405798,0.039987696421289576
10,0.011311199909425338,0.010355479449705825,0.005750941158663219,0.02741762051779438
0,0.00983982219887428,0.0030097681879290867,0.011406088908041623,0.02425567929484499
22,0.006873405729373336,0.008653748084020767,0.010872554263291073,0.026399708076685176
11,0.005451951582172691,0.002010818083275084,0.006231685914944029,0.013694455580391805
23,0.0025848919027335144,0.004506789048916069,0.005040109018996811,0.012131789970646394
1,0.00199746221084793,0.0004810045916793014,0.004380165309795233,0.006858632112322465
