point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.06344140213723228,0.020306095513659396,0.010332439247460797,0.09407993689835248
2,0.16796630701007906,0.029587534552002123,0.01603941012654954,0.2135932516886307
7,0.12637975034281537,0.021445156603391288,0.004620358332804744,0.1524452652790114
3,0.03446234670219536,0.0418828464317335,0.00024193432435300015,0.07658712745828186
10,0.03245523108903947,0.026170533667912197,0.015034925908752439,0.0736606906657041
8,0.021561135986769255,0.015464823091951097,0.017298605297858496,0.05432456437657885
9,0.021117860807584248,0.017344460291580193,0.01481796746967672,0.053280288568841164
1,0.019193114259050736,0.01828305929166273,0.014856464487603829,0.052332638038317295
6,0.015294065923288675,0.011108266765494064,5.783388167554048e-05,0.02646016657045828
11,0.011069427812767216,0.009213539651790123,0.005513638589388117,0.025796606053945455
4,0.01039899152426923,0.008506423798507955,0.0018401054385736356,0.02074552076135082
5,0.008622763779478184,0.0028238394925880197,0.0007960321158902674,0.01224263538795647
0,0.007353031993579133,0.0032842119174458255,0.0015627025749258175,0.012199946485950776
