point,INTP,COS0,SIN0,estimate,z,date
0,0.0596189730416291,-0.0238156100280952,0.0046239834317003,0.0831793426321309,0.0,1654560000000.0
0,0.0596189730416291,-0.0238156100280952,0.0046239834317003,0.0837502890706679,0.0,1655251200000.0
0,0.0596189730416291,-0.0238156100280952,0.0046239834317003,0.083864990167794,0.0,1655596800000.0
0,0.0596189730416291,-0.0238156100280952,0.0046239834317003,0.0838649391931239,0.0,1655942400000.0
0,0.0596276099438726,-0.0238280913832027,0.0046272783400255,0.083771497077453,0.0837724999999999,1656288000000.0
0,0.0596276099438726,-0.0238280913832027,0.0046272783400255,0.0835423058905344,0.0,1656633600000.0
0,0.0596276099438726,-0.0238280913832027,0.0046272783400255,0.0831999307158303,0.0,1656979200000.0
0,0.0596276099438726,-0.0238280913832027,0.0046272783400255,0.0827459919539379,0.0,1657324800000.0
0,0.0596276099438726,-0.0238280913832027,0.0046272783400255,0.0821826380160012,0.0,1657670400000.0
0,0.0596276099438726,-0.0238280913832027,0.0046272783400255,0.0815125351556652,0.0,1658016000000.0
0,0.0596276099438726,-0.0238280913832027,0.0046272783400255,0.0807388548501723,0.0,1658361600000.0
0,0.0596276099438726,-0.0238280913832027,0.0046272783400255,0.0798652587903273,0.0,1658707200000.0
0,0.0597764586893978,-0.0239132512648858,0.0039108486994832,0.0794402700002956,0.07952375,1659052800000.0
0,0.0597764586893978,-0.0239132512648858,0.0039108486994832,0.0784202489869824,0.0,1659398400000.0
0,0.0597764586893978,-0.0239132512648858,0.0039108486994832,0.0773119902416058,0.0,1659744000000.0
0,0.0597764586893978,-0.0239132512648858,0.0039108486994832,0.0761207389550135,0.0,1660089600000.0
0,0.0597764586893978,-0.0239132512648858,0.0039108486994832,0.0748521331069386,0.0,1660435200000.0
0,0.0587669189489217,-0.0240677646476522,0.0108444300001344,0.0676069260917987,0.0665574999999999,1660780800000.0
0,0.0607074228842258,-0.0241959430151626,0.0004610947435298,0.0758668169648395,0.0778187499999999,1661126400000.0
0,0.0607074228842258,-0.0241959430151626,0.0004610947435298,0.0745339558445243,0.0,1661472000000.0
0,0.0607074228842258,-0.0241959430151626,0.0004610947435298,0.0731356562113725,0.0,1661817600000.0
0,0.0607074228842258,-0.0241959430151626,0.0004610947435298,0.0716785359679885,0.0,1662163200000.0
0,0.0607074228842258,-0.0241959430151626,0.0004610947435298,0.0701694914044278,0.0,1662508800000.0
0,0.0601112768144558,-0.0246685315240861,0.0052025491205189,0.0637316222004635,0.06301,1662854400000.0
0,0.0504917312492488,-0.0222953045667213,-0.0089334473906687,0.0656681939833294,0.0640824999999999,1685750400000.0
0,0.0504917312492488,-0.0222953045667213,-0.0089334473906687,0.0669122316820487,0.0,1686096000000.0
0,0.0504917312492488,-0.0222953045667213,-0.0089334473906687,0.0680785540828372,0.0,1686441600000.0
0,0.0504917312492488,-0.0222953045667213,-0.0089334473906687,0.0691616411899293,0.0,1686787200000.0
0,0.0504917312492488,-0.0222953045667213,-0.0089334473906687,0.0701563669453491,0.0,1687132800000.0
0,0.0504917312492488,-0.0222953045667213,-0.0089334473906687,0.0710580234896278,0.0,1687478400000.0
0,0.0535841030847301,-0.0254626856682435,-0.0103662828027968,0.0779755461630391,0.0805,1687824000000.0
0,0.0535841030847301,-0.0254626856682435,-0.0103662828027968,0.0787898625403607,0.0,1688169600000.0
0,0.0522566095394181,-0.0245590466063308,-0.0085691903042816,0.0771742920052043,0.07611375,1688515200000.0
0,0.0522566095394181,-0.0245590466063308,-0.0085691903042816,0.0776283999060949,0.0,1688860800000.0
0,0.0522566095394181,-0.0245590466063308,-0.0085691903042816,0.0779624276513624,0.0,1689206400000.0
0,0.0522566095394181,-0.0245590466063308,-0.0085691903042816,0.0781747943473031,0.0,1689552000000.0
0,0.0453332025654201,-0.0213289415513376,0.0238046006223762,0.0580921342762183,0.0524775,1689897600000.0
0,0.0453332025654201,-0.0213289415513376,0.0238046006223762,0.0560470711585923,0.0,1690243200000.0
0,0.0518706155649699,-0.0228264655723823,-0.0084471236845342,0.0760805266245594,0.08248,1690588800000.0
0,0.0518706155649699,-0.0228264655723823,-0.0084471236845342,0.0758509145766104,0.0,1690934400000.0
0,0.049831237666472,-0.0227545355261633,0.0036032464592132,0.0666524720034791,0.06439875,1691280000000.0
0,0.049831237666472,-0.0227545355261633,0.0036032464592132,0.0655303547733415,0.0,1691625600000.0
0,0.0514432176858857,-0.0225173753972313,-0.00739422790526,0.0731266380998915,0.0750275,1691971200000.0
0,0.0514432176858857,-0.0225173753972313,-0.00739422790526,0.0724175182407174,0.0,1692316800000.0
0,0.0503156943704815,-0.022866406477511,0.000838377321248,0.0644117857652117,0.06301,1692662400000.0
0,0.0503156943704815,-0.022866406477511,0.000838377321248,0.0631391711434916,0.0,1693008000000.0
0,0.0503156943704815,-0.022866406477511,0.000838377321248,0.0618058652948503,0.0,1693353600000.0
0,0.0503156943704815,-0.022866406477511,0.000838377321248,0.0604181785179105,0.0,1693699200000.0
0,0.0503156943704815,-0.022866406477511,0.000838377321248,0.0589826784865227,0.0,1694044800000.0
0,0.0503156943704815,-0.022866406477511,0.000838377321248,0.0575061591661373,0.0,1694390400000.0
1,0.113023791411025,-0.0320224160488926,0.0272217714095497,0.1535082154963262,0.0,1654560000000.0
1,0.113023791411025,-0.0320224160488926,0.0272217714095497,0.1515766041853202,0.0,1655251200000.0
1,0.113023791411025,-0.0320224160488926,0.0272217714095497,0.1503345958383507,0.0,1655596800000.0
1,0.113023791411025,-0.0320224160488926,0.0272217714095497,0.148916002113002,0.0,1655942400000.0
1,0.1130843252240418,-0.0321098946372779,0.0272448645694406,0.1474772485060891,0.14747625,1656288000000.0
1,0.1130843252240418,-0.0321098946372779,0.0272448645694406,0.1457251690289455,0.0,1656633600000.0
1,0.1130843252240418,-0.0321098946372779,0.0272448645694406,0.1438186062635857,0.0,1656979200000.0
1,0.1130843252240418,-0.0321098946372779,0.0272448645694406,0.1417665836313086,0.0,1657324800000.0
1,0.1130843252240418,-0.0321098946372779,0.0272448645694406,0.1395788129890013,0.0,1657670400000.0
1,0.1130843252240418,-0.0321098946372779,0.0272448645694406,0.1372656486646566,0.0,1658016000000.0
1,0.1130843252240418,-0.0321098946372779,0.0272448645694406,0.1348380384521828,0.0,1658361600000.0
1,0.1130843252240418,-0.0321098946372779,0.0272448645694406,0.1323074717974533,0.0,1658707200000.0
1,0.1131168736421245,-0.0321285163557419,0.0270882045224586,0.1298049656102626,0.12978,1659052800000.0
1,0.1131168736421245,-0.0321285163557419,0.0270882045224586,0.1271137136939363,0.0,1659398400000.0
1,0.1131168736421245,-0.0321285163557419,0.0270882045224586,0.124356217231704,0.0,1659744000000.0
1,0.1131168736421245,-0.0321285163557419,0.0270882045224586,0.1215455269621831,0.0,1660089600000.0
1,0.1131168736421245,-0.0321285163557419,0.0270882045224586,0.1186949453807863,0.0,1660435200000.0
1,0.1131168736421245,-0.0321285163557419,0.0270882045224586,0.1158179637813862,0.0,1660780800000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.1129442119592179,0.112895,1661126400000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.1100561496782991,0.0,1661472000000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.107182584887751,0.0,1661817600000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.104337117656872,0.0,1662163200000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.1015332150742274,0.0,1662508800000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.0987841475103191,0.0,1662854400000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.1543394183921093,0.0,1685750400000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.1536838057185622,0.0,1686096000000.0
1,0.113119330972523,-0.0321278075149804,0.027069947519774,0.1528362086257099,0.0,1686441600000.0
1,0.1093368356957947,-0.0306408112629242,0.0204600576185969,0.1446482507884219,0.14342,1686787200000.0
1,0.1093368356957947,-0.0306408112629242,0.0204600576185969,0.1438416935523957,0.0,1687132800000.0
1,0.1093368356957947,-0.0306408112629242,0.0204600576185969,0.1428718309823234,0.0,1687478400000.0
1,0.1044106356524696,-0.0277881129264243,0.0199365984293254,0.1339281005808187,0.1300825,1687824000000.0
1,0.1044106356524696,-0.0277881129264243,0.0199365984293254,0.1326706288588799,0.0,1688169600000.0
1,0.0953593730421625,-0.0230646841874353,0.0313120010611174,0.1170007464675922,0.1101174999999999,1688515200000.0
1,0.1098264070682516,-0.0294537942555242,0.0070074952296396,0.138296603755922,0.149525,1688860800000.0
1,0.1098264070682516,-0.0294537942555242,0.0070074952296396,0.1375210942983257,0.0,1689206400000.0
1,0.1118327278611172,-0.030199693201925,-0.0007608676285852,0.1412739888953432,0.14298,1689552000000.0
1,0.1118327278611172,-0.030199693201925,-0.0007608676285852,0.1407389522354384,0.0,1689897600000.0
1,0.1118327278611172,-0.030199693201925,-0.0007608676285852,0.1400671075745538,0.0,1690243200000.0
1,0.109157454333425,-0.0299169720105003,0.0218450345787846,0.126345760237699,0.1231249999999999,1690588800000.0
1,0.109157454333425,-0.0299169720105003,0.0218450345787846,0.1240489299244278,0.0,1690934400000.0
1,0.109157454333425,-0.0299169720105003,0.0218450345787846,0.121681620914912,0.0,1691280000000.0
1,0.109157454333425,-0.0299169720105003,0.0218450345787846,0.1192550372601934,0.0,1691625600000.0
1,0.1093164467442518,-0.0297986332422726,0.0195413585351323,0.118392790434554,0.11862875,1691971200000.0
1,0.1109291616929696,-0.0297672204259781,0.0094120689935605,0.1248707631767914,0.1266999999999999,1692316800000.0
1,0.1081869023475417,-0.0297753482019801,0.0254573903736952,0.1079116738771272,0.1048649999999999,1692662400000.0
1,0.1081869023475417,-0.0297753482019801,0.0254573903736952,0.1052189494211859,0.0,1693008000000.0
1,0.1081869023475417,-0.0297753482019801,0.0254573903736952,0.1025402717567447,0.0,1693353600000.0
