point,INTP,COS0,SIN0,z
0,0.25,-0.015,-0.045,0.0
0,0.1773411628094058,0.0252389285468517,-0.058412608113526,0.08402
0,0.1773411628094058,0.0252389285468517,-0.058412608113526,0.0
0,0.1773411628094058,0.0252389285468517,-0.058412608113526,0.0
0,0.1773411628094058,0.0252389285468517,-0.058412608113526,0.0
0,0.147251240294369,0.0441655339113833,-0.0585876882674733,0.07955125
0,0.147251240294369,0.0441655339113833,-0.0585876882674733,0.0
0,0.1350965081686126,0.051761537309617,-0.0575951496958105,0.076155
0,0.1350965081686126,0.051761537309617,-0.0575951496958105,0.0
0,0.1320617501700749,0.0535832547893102,-0.0570140400182084,0.0839099999999999
0,0.1320617501700749,0.0535832547893102,-0.0570140400182084,0.0
0,0.1225367593746324,0.0587817583877411,-0.0541573253644548,0.0746149999999999
0,0.1225367593746324,0.0587817583877411,-0.0541573253644548,0.0
0,0.111610773598539,0.0638310407968021,-0.0498136267824532,0.0663925
0,0.111610773598539,0.0638310407968021,-0.0498136267824532,0.0
0,0.1069710994046656,0.0654706274687607,-0.0475899208743456,0.07223625
0,0.1069710994046656,0.0654706274687607,-0.0475899208743456,0.0
0,0.0984988399682765,0.0673751678377521,-0.0429988743905207,0.0682074999999999
0,0.0984988399682765,0.0673751678377521,-0.0429988743905207,0.0
0,0.0890962588854207,0.0681464661840296,-0.0375127030487058,0.0645775
0,0.0890962588854207,0.0681464661840296,-0.0375127030487058,0.0
0,0.0837734906935267,0.0677773398049229,-0.0343025920984337,0.069225
0,0.0837734906935267,0.0677773398049229,-0.0343025920984337,0.0
0,0.0837734906935267,0.0677773398049229,-0.0343025920984337,0.0
0,0.0837734906935267,0.0677773398049229,-0.0343025920984337,0.0
0,0.0734639891434176,0.0613316118750783,-0.0271311318964275,0.0736524999999999
1,0.25,-0.015,-0.045,0.0
1,0.2669801499330422,-0.024403715587661,-0.0418655141539989,0.28214375
1,0.2669801499330422,-0.024403715587661,-0.0418655141539989,0.0
1,0.2669801499330422,-0.024403715587661,-0.0418655141539989,0.0
1,0.2669801499330422,-0.024403715587661,-0.0418655141539989,0.0
1,0.2634499902718044,-0.0221832399866139,-0.041886054615565,0.2769325
1,0.2634499902718044,-0.0221832399866139,-0.041886054615565,0.0
1,0.2645901637842028,-0.0228957823762896,-0.0419791596036253,0.28708
