point,INTP,COS0,SIN0,z
0,0.25,-0.015,-0.045,0.0
0,0.2042703384678564,0.0265650280335695,-0.0730648784667575,0.08402
0,0.2042703384678564,0.0265650280335695,-0.0730648784667575,0.0
0,0.2042703384678564,0.0265650280335695,-0.0730648784667575,0.0
0,0.2042703384678564,0.0265650280335695,-0.0730648784667575,0.0
0,0.1746743799973774,0.0427484842186981,-0.0700027009261316,0.07955125
0,0.1746743799973774,0.0427484842186981,-0.0700027009261316,0.0
0,0.1543312288273539,0.0498282473203899,-0.0654032746005773,0.076155
0,0.1543312288273539,0.0498282473203899,-0.0654032746005773,0.0
0,0.1431646121735877,0.05257704927582,-0.0621269956924387,0.0839099999999999
0,0.1431646121735877,0.05257704927582,-0.0621269956924387,0.0
0,0.1299066161041314,0.0549602960562123,-0.0576889793394598,0.0746149999999999
0,0.1299066161041314,0.0549602960562123,-0.0576889793394598,0.0
0,0.1160009051838865,0.0567095643986072,-0.0526799076448327,0.0663925
0,0.1160009051838865,0.0567095643986072,-0.0526799076448327,0.0
0,0.1074403851299199,0.0573512093030226,-0.0494831791561459,0.07223625
0,0.1074403851299199,0.0573512093030226,-0.0494831791561459,0.0
0,0.0975156347034853,0.0575867013170671,-0.045754713897727,0.0682074999999999
0,0.0975156347034853,0.0575867013170671,-0.045754713897727,0.0
0,0.0870686430271757,0.0572877832733579,-0.041915028808072,0.0645775
0,0.0870686430271757,0.0572877832733579,-0.041915028808072,0.0
0,0.0797637580893134,0.0566930466095567,-0.0393617003469844,0.069225
0,0.0797637580893134,0.0566930466095567,-0.0393617003469844,0.0
0,0.0797637580893134,0.0566930466095567,-0.0393617003469844,0.0
0,0.0797637580893134,0.0566930466095567,-0.0393617003469844,0.0
0,0.070192079985579,0.0541226063530497,-0.0356793927453028,0.0736524999999999
1,0.25,-0.015,-0.045,0.0
1,0.2606868832371514,-0.0247136210166666,-0.0384413230015213,0.28214375
1,0.2606868832371514,-0.0247136210166666,-0.0384413230015213,0.0
1,0.2606868832371514,-0.0247136210166666,-0.0384413230015213,0.0
1,0.2606868832371514,-0.0247136210166666,-0.0384413230015213,0.0
1,0.260000078360323,-0.0243380671503179,-0.0383702619993675,0.2769325
1,0.260000078360323,-0.0243380671503179,-0.0383702619993675,0.0
1,0.2613583857407254,-0.0248107812540551,-0.0386773646046327,0.28708
1,0.2613583857407254,-0.0248107812540551,-0.0386773646046327,0.0
1,0.2607509482640069,-0.0246612529434148,-0.0384991427980916,0.288895
1,0.2607509482640069,-0.0246612529434148,-0.0384991427980916,0.0
1,0.2526462817035521,-0.0232043645580837,-0.0357861654716309,0.27397625
1,0.2526462817035521,-0.0232043645580837,-0.0357861654716309,0.0
1,0.2432017362783513,-0.0220162883485774,-0.0323840808583863,0.2642
1,0.2432017362783513,-0.0220162883485774,-0.0323840808583863,0.0
1,0.2423049526423474,-0.0219490708609975,-0.0320491977228607,0.2763
1,0.2423049526423474,-0.0219490708609975,-0.0320491977228607,0.0
1,0.2341704454095522,-0.0217560572929779,-0.0289932793059047,0.25914
1,0.2341704454095522,-0.0217560572929779,-0.0289932793059047,0.0
1,0.2318708523508275,-0.021821855168552,-0.0281480873642013,0.2644475
1,0.2318708523508275,-0.021821855168552,-0.0281480873642013,0.0
1,0.2295157310419593,-0.0220136004187507,-0.0273248850388534,0.26168375
1,0.2295157310419593,-0.0220136004187507,-0.0273248850388534,0.0
1,0.2295157310419593,-0.0220136004187507,-0.0273248850388534,0.0
1,0.2295157310419593,-0.0220136004187507,-0.0273248850388534,0.0
1,0.2253042154877155,-0.0231445880056933,-0.0257046784698567,0.25252625
2,0.25,-0.015,-0.045,0.0
2,0.2829574992859923,-0.044956035882219,-0.024773560944039,0.36035375
2,0.2829574992859923,-0.044956035882219,-0.024773560944039,0.0
2,0.2829574992859923,-0.044956035882219,-0.024773560944039,0.0
2,0.2829574992859923,-0.044956035882219,-0.024773560944039,0.0
2,0.2940450283316808,-0.0510188414065347,-0.025920744011572,0.3559125
2,0.2940450283316808,-0.0510188414065347,-0.025920744011572,0.0
2,0.3007688726856855,-0.0533588537655416,-0.0274409522857114,0.362375
2,0.3007688726856855,-0.0533588537655416,-0.0274409522857114,0.0
2,0.31273202265424,-0.0563037323304896,-0.0309509336105969,0.3873725
2,0.31273202265424,-0.0563037323304896,-0.0309509336105969,0.0
2,0.2990837570006232,-0.0538503310014715,-0.0263822773941348,0.3408425
2,0.2990837570006232,-0.0538503310014715,-0.0263822773941348,0.0
2,0.2930604147622624,-0.0530926249083846,-0.0242125678923143,0.3439224999999999
2,0.2930604147622624,-0.0530926249083846,-0.0242125678923143,0.0
2,0.2927144199497648,-0.0530666912259688,-0.0240833641211559,0.35026125
2,0.2927144199497648,-0.0530666912259688,-0.0240833641211559,0.0
2,0.2843434483650504,-0.0528680668905152,-0.0209386123247089,0.3285225
2,0.2843434483650504,-0.0528680668905152,-0.0209386123247089,0.0
2,0.2815608595940202,-0.0529476846424628,-0.0199159002420531,0.3292375
2,0.2815608595940202,-0.0529476846424628,-0.0199159002420531,0.0
2,0.2823446604411427,-0.05288387048182,-0.0201898677347386,0.3307775
2,0.2823446604411427,-0.05288387048182,-0.0201898677347386,0.0
2,0.2823446604411427,-0.05288387048182,-0.0201898677347386,0.0
2,0.2823446604411427,-0.05288387048182,-0.0201898677347386,0.0
2,0.285793367623288,-0.0519577323817064,-0.0215166153055572,0.328055
3,0.25,-0.015,-0.045,0.0
3,0.2624057300102599,-0.0262759311653968,-0.037386444741459,0.28818
3,0.2624057300102599,-0.0262759311653968,-0.037386444741459,0.0
3,0.2624057300102599,-0.0262759311653968,-0.037386444741459,0.0
3,0.2624057300102599,-0.0262759311653968,-0.037386444741459,0.0
3,0.264992881669713,-0.0276906194434198,-0.0376541271587618,0.2899675
3,0.264992881669713,-0.0276906194434198,-0.0376541271587618,0.0
3,0.2659483203768312,-0.0280231283869974,-0.0378701443286311,0.2943675
3,0.2659483203768312,-0.0280231283869974,-0.0378701443286311,0.0
3,0.2659483203768312,-0.0280231283869974,-0.0378701443286311,0.0
3,0.2659483203768312,-0.0280231283869974,-0.0378701443286311,0.0
3,0.2486058726955126,-0.0239397883725306,-0.0297677538261167,0.257655
3,0.2486058726955126,-0.0239397883725306,-0.0297677538261167,0.0
3,0.2521978931105257,-0.0244958738551781,-0.0312515944519525,0.2912325
3,0.2521978931105257,-0.0244958738551781,-0.0312515944519525,0.0
3,0.2513210853004476,-0.0244149196595706,-0.0309113741842901,0.2868875
3,0.2513210853004476,-0.0244149196595706,-0.0309113741842901,0.0
3,0.2492312573386996,-0.0243385251852741,-0.0301326534429393,0.284385
3,0.2492312573386996,-0.0243385251852741,-0.0301326534429393,0.0
3,0.2420486206524937,-0.0244612749173606,-0.0275654064653687,0.2700025
3,0.2420486206524937,-0.0244612749173606,-0.0275654064653687,0.0
3,0.2365571384939021,-0.0248449329932786,-0.0257102199944767,0.265245
3,0.2365571384939021,-0.0248449329932786,-0.0257102199944767,0.0
3,0.2365571384939021,-0.0248449329932786,-0.0257102199944767,0.0
3,0.2365571384939021,-0.0248449329932786,-0.0257102199944767,0.0
3,0.2264275777444516,-0.0273862069257745,-0.0219435591742849,0.2446475
4,0.25,-0.015,-0.045,0.0
4,0.2644495523691725,-0.0281336211372355,-0.0361321248058039,0.2953575
4,0.2644495523691725,-0.0281336211372355,-0.0361321248058039,0.0
4,0.2644495523691725,-0.0281336211372355,-0.0361321248058039,0.0
4,0.2644495523691725,-0.0281336211372355,-0.0361321248058039,0.0
4,0.2640627162869297,-0.0279220941210029,-0.0360921003962506,0.28532
4,0.2640627162869297,-0.0279220941210029,-0.0360921003962506,0.0
4,0.2648439114020695,-0.0281939633267697,-0.0362687224617279,0.29324
4,0.2648439114020695,-0.0281939633267697,-0.0362687224617279,0.0
4,0.2648439114020695,-0.0281939633267697,-0.0362687224617279,0.0
4,0.2648439114020695,-0.0281939633267697,-0.0362687224617279,0.0
4,0.2545844567788031,-0.025778338822109,-0.0314755058853807,0.27465
4,0.2545844567788031,-0.025778338822109,-0.0314755058853807,0.0
4,0.2516996187779455,-0.0253317331944344,-0.0302837977851883,0.2830375
4,0.2516996187779455,-0.0253317331944344,-0.0302837977851883,0.0
4,0.2509000318741751,-0.0252579086756869,-0.0299735408881884,0.28681875
4,0.2509000318741751,-0.0252579086756869,-0.0299735408881884,0.0
4,0.2615568448202452,-0.0256474726195101,-0.0339445286583295,0.3159274999999999
4,0.2615568448202452,-0.0256474726195101,-0.0339445286583295,0.0
4,0.2635617968610517,-0.0256132084159025,-0.034661146704293,0.30876375
4,0.2635617968610517,-0.0256132084159025,-0.034661146704293,0.0
4,0.2655046815590241,-0.0254774703066949,-0.0353175111068509,0.31143125
4,0.2655046815590241,-0.0254774703066949,-0.0353175111068509,0.0
4,0.2655046815590241,-0.0254774703066949,-0.0353175111068509,0.0
4,0.2655046815590241,-0.0254774703066949,-0.0353175111068509,0.0
4,0.2699331168139775,-0.0243664777026208,-0.0369642176109305,0.31825125
