point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.07313965824659656,0.06225363954729397,0.05371597971999225,0.1891092775138828
7,0.1441944680344596,0.07130023010276497,0.08556598376282852,0.3010606819000531
19,0.13931038423368083,0.19705630551181375,0.1288041560254435,0.46517084577093804
10,0.11550709180590585,0.06212508943491637,0.06143604853153671,0.23906822977235892
8,0.1104292526521942,0.05402584718022836,0.06832164152740723,0.2327767413598298
9,0.1022283702147586,0.08436607518545892,0.07592718649345395,0.2625216318936715
11,0.10079900973396556,0.07489744521545041,0.06260494036305729,0.2383013953124733
18,0.09382676424362044,0.05384357122831222,0.05049045397384783,0.19816078944578047
5,0.08564557874421887,0.07971210467841719,0.09056960094505906,0.25592728436769513
2,0.03254365831516755,0.03429948019074997,0.021394048848356283,0.08823718735427381
14,0.031733693233208786,0.028976850128518045,0.016666201246955826,0.07737674460868266
1,0.02957450315045313,0.017139935268830918,0.016273431414936233,0.06298786983422028
13,0.021591721117095918,0.03791243493955827,0.05702040408402091,0.11652456014067511
6,0.020154795880290267,0.01934878428234682,0.009726552557730798,0.049230132720367886
17,0.01398771893365645,0.014897296999417763,0.011843372514539926,0.040728388447614144
12,0.013481809049416519,0.016072978040461542,0.010160578655076006,0.039715365744954066
3,0.011408454116457308,0.01048680742342381,0.005745087324927858,0.027640348864808977
0,0.009834427141317176,0.003229864689449584,0.011047036352813113,0.024111328183579875
15,0.007136156828872664,0.009264548434068086,0.010789699074601596,0.027190404337542346
4,0.005373707515891475,0.002801353369317517,0.005723045935334588,0.013898106820543578
16,0.002297231623911111,0.004549651424726856,0.004842585557949921,0.011689468606587887
