-122.0687481,44.72792893,0.08328512141223078,0.004425326626098816,0.010025834855714373
-122.31635,47.13156,0.12059650279833643,-0.023879269993110675,0.0026450335575912806
-124.23654,47.94122,0.025921679029839495,-0.04274706405968403,-0.0021787714542326154
-121.00774,48.77641,0.09858727336761434,-0.009683018690818876,0.01207872043972477
-120.97714,48.72036,0.058104531911642276,-0.018573198919028193,8.049099638454415e-05
-123.880661,49.499119,0.04322851639967138,-0.03812338413444807,-0.006041667466462303
-125.96529,49.55186,0.0701864262768135,-0.013029585159991783,0.011352601874734133
-123.290937,49.58387,0.21179934264290523,0.014559909865479854,0.004587733434866818
-122.449581,44.67748608,0.06897549078971583,-0.009768185961210792,0.006656001800159501
-122.5100322,44.67070005,0.18258831619773058,0.0810015999332878,0.012150676208653736
-122.7064143,44.65270142,0.06441266117203147,-0.013153591764491771,0.006623853424214902
-122.075537,44.69963,0.20461282514706244,-0.01550431510366915,-0.013204776731030604
-122.312301,44.743588,0.19247578749115846,-0.04781441286724587,0.004175450287733794
-123.656005,45.45599,0.1708628425388603,0.01718882606671227,0.007595654394616263
-122.090297,41.768535,0.17987313596462007,-0.11041532501115688,-0.12386815005622719
