title,q1_initial,q5_initial,q9_initial,r_initial,q1_final,q5_final,q9_final,r_final
0.03758214,0.206204,0.09295794,0.01282995,0.001382223,7.019597e-05,0.0,0.0
0.08879254,0.189983,0.01641829,0.04516656,1.857019e+20,1.313019e+20,3.354773e+37,3.354773e+37
0.103986,0.0727349,0.01548047,0.03270379,9.704796e+17,9.704796e+17,9.704796e+17,0.001946666
0.02910718,0.210297,0.116519,0.01126376,0.0,0.0121174,0.0,0.01281275
