point,INTP,COS0,SIN0,estimate,z,date
0,0.0832851214122307,0.0044253266260988,0.0100258348557143,0.0834703221473839,0.0,1654560000000.0
0,0.0832851214122307,0.0044253266260988,0.0100258348557143,0.0819653769045967,0.0,1655251200000.0
0,0.0832851214122307,0.0044253266260988,0.0100258348557143,0.081220495980917,0.0,1655596800000.0
0,0.0832851214122307,0.0044253266260988,0.0100258348557143,0.0804853865609237,0.0,1655942400000.0
0,0.082253483563673,0.0058621451084059,0.0098951478500192,0.0772891437494057,0.0742025,1656288000000.0
0,0.0850070961134487,0.0029437562349869,0.0098170526594409,0.0822574765653808,0.0897675,1656633600000.0
0,0.0850070961134487,0.0029437562349869,0.0098170526594409,0.0815851543806375,0.0,1656979200000.0
0,0.0850070961134487,0.0029437562349869,0.0098170526594409,0.0809290276353911,0.0,1657324800000.0
0,0.0826432222309496,0.0049962149221945,0.0103919744479344,0.0758048194442486,0.0697749999999999,1657670400000.0
0,0.0842244775587134,0.003790670946117,0.0100926413587035,0.0780060002676784,0.0818749999999999,1658016000000.0
0,0.0819368096803654,0.0053617822634612,0.0104373566663906,0.0735284798145086,0.06807,1658361600000.0
0,0.0841250968443754,0.0039975146901292,0.0101743554148309,0.0765348794572583,0.0816,1658707200000.0
0,0.082141209174748,0.005115816066352,0.0103615339687781,0.0729435617014659,0.0684549999999999,1659052800000.0
0,0.0856428909966817,0.0033531774468622,0.0101112383902835,0.0776328787946805,0.0853125,1659398400000.0
0,0.081515635127914,0.0051719748276341,0.0103206892386521,0.071421966253972,0.0626249999999999,1659744000000.0
0,0.0836869265158407,0.0043575677983336,0.0102517153430705,0.073913886455904,0.0783825,1660089600000.0
0,0.0836869265158407,0.0043575677983336,0.0102517153430705,0.0735694887068441,0.0,1660435200000.0
0,0.0843579559470624,0.0042396575974363,0.0102257848480893,0.074044354363188,0.0753025,1660780800000.0
0,0.0799622346776789,0.0048477643042588,0.0102725360823335,0.068970788832405,0.060865,1661126400000.0
0,0.0813634990229015,0.0047291884559364,0.0102879341029297,0.0702581335913186,0.0727725,1661472000000.0
0,0.0893012247373904,0.0045625452097075,0.0105118704438145,0.0779686568383724,0.09183,1661817600000.0
0,0.0882940490296055,0.0045135300143123,0.0104692930272402,0.0769320580832703,0.07522,1662163200000.0
0,0.081822794015313,0.0037232458635551,0.0101201726758546,0.071064539753453,0.0603425,1662508800000.0
0,0.081822794015313,0.0037232458635551,0.0101201726758546,0.0710394543098315,0.0,1662854400000.0
0,0.081822794015313,0.0037232458635551,0.0101201726758546,0.0834683935053782,0.0,1685750400000.0
0,0.0819910366830283,0.0031291700282094,0.0102053806464433,0.0834743416019067,0.08402,1686096000000.0
0,0.0819910366830283,0.0031291700282094,0.0102053806464433,0.0827440399707783,0.0,1686441600000.0
0,0.0819910366830283,0.0031291700282094,0.0102053806464433,0.0820101745094798,0.0,1686787200000.0
0,0.0819910366830283,0.0031291700282094,0.0102053806464433,0.0812762184722642,0.0,1687132800000.0
0,0.0818765567354713,0.0034862566096486,0.0101808933201561,0.0800747946157193,0.07955125,1687478400000.0
