point,date,intercept,cos,sin,estimate,amplitude
0,1654560000000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.10326707683525543,0.018624562890605403
0,1655251200000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.10167214508559617,0.018624562890605403
0,1655596800000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.10077517173601028,0.018624562890605403
0,1655942400000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.09981741754283953,0.018624562890605403
0,1656288000000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.0988034151996671,0.018624562890605403
0,1656633600000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.09773796360160267,0.018624562890605403
0,1656979200000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.0966261051339015,0.018624562890605403
0,1657324800000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.09547310180823362,0.018624562890605403
0,1657670400000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.09428441035954545,0.018624562890605403
0,1658016000000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.09306565642136566,0.018624562890605403
0,1658361600000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.0918226079017801,0.018624562890605403
0,1658707200000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.0905611476860723,0.018624562890605403
0,1659052800000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.08928724579522004,0.018624562890605403
0,1659398400000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.08800693113201215,0.018624562890605403
0,1659744000000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.08672626294849846,0.018624562890605403
0,1660089600000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.08545130216980877,0.018624562890605403
0,1660435200000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.08418808271005296,0.018624562890605403
0,1660780800000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.08294258291605545,0.018624562890605403
0,1661126400000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.08172069727406786,0.018624562890605403
0,1661472000000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.08052820851336241,0.018624562890605403
0,1661817600000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.07937076023873053,0.018624562890605403
0,1662163200000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.07825383022140475,0.018624562890605403
0,1662508800000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.07718270447480931,0.018624562890605403
0,1662854400000,0.08793223260032393,-0.00947818395443636,0.016032416280523064,0.07616245223782925,0.018624562890605403
0,1685750400000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.09564314676441088,0.019388873914803754
0,1686096000000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.0952191625156433,0.019388873914803754
0,1686441600000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.0947092318492166,0.019388873914803754
0,1686787200000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.09411576807689286,0.019388873914803754
0,1687132800000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.09344157984148624,0.019388873914803754
0,1687478400000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.09268985782460427,0.019388873914803754
0,1687824000000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.09186415964634016,0.019388873914803754
0,1688169600000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.09096839302838382,0.019388873914803754
0,1688515200000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.09000679730023119,0.019388873914803754
0,1688860800000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.08898392333601852,0.019388873914803754
0,1689206400000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.08790461201693109,0.019388873914803754
0,1689552000000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.0867739713211172,0.019388873914803754
0,1689897600000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.08559735214953168,0.019388873914803754
0,1690243200000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.08438032300211593,0.019388873914803754
0,1690588800000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.08312864362416413,0.019388873914803754
0,1690934400000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.08184823774759487,0.019388873914803754
0,1691280000000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.08054516505613694,0.019388873914803754
0,1691625600000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.07922559250710459,0.019388873914803754
0,1691971200000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.07789576514548746,0.019388873914803754
0,1692316800000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.07656197654848068,0.019388873914803754
0,1692662400000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.07523053904032952,0.019388873914803754
0,1693008000000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.0739077538184526,0.019388873914803754
0,1693353600000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.07259988113222231,0.019388873914803754
0,1693699200000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.07131311065553905,0.019388873914803754
0,1694044800000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.07005353219341133,0.019388873914803754
0,1694390400000,0.07705875956918401,-0.01356704864460511,0.013851484496582887,0.06882710686117893,0.019388873914803754
1,1654560000000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.18036223646824134,0.028335847773731136
1,1655251200000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.18358071657944455,0.028335847773731136
1,1655596800000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.18506914066285085,0.028335847773731136
1,1655942400000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.18646749758399972,0.028335847773731136
1,1656288000000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.18776916944083596,0.028335847773731136
1,1656633600000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.18896799590567362,0.028335847773731136
1,1656979200000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.1900583033797299,0.028335847773731136
1,1657324800000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19103493184415435,0.028335847773731136
1,1657670400000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19189325928047324,0.028335847773731136
1,1658016000000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19262922354488154,0.028335847773731136
1,1658361600000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.1932393415928544,0.028335847773731136
1,1658707200000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19372072596309886,0.028335847773731136
1,1659052800000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19407109844283174,0.028335847773731136
1,1659398400000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19428880084971167,0.028335847773731136
1,1659744000000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.1943728028793977,0.028335847773731136
1,1660089600000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19432270698159612,0.028335847773731136
1,1660435200000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19413875024151733,0.028335847773731136
1,1660780800000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19382180325784035,0.028335847773731136
1,1661126400000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19337336602249347,0.028335847773731136
1,1661472000000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.1927955608217517,0.028335847773731136
1,1661817600000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19209112219224708,0.028335847773731136
1,1662163200000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19126338397942594,0.028335847773731136
1,1662508800000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.19031626355970113,0.028335847773731136
1,1662854400000,0.16603802798372055,-0.023267314548848672,-0.016172579965515663,0.18925424330097007,0.028335847773731136
1,1685750400000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.190480451056321,0.08514929668577022
1,1686096000000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.194102357454104,0.08514929668577022
1,1686441600000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.19739916441779812,0.08514929668577022
1,1686787200000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.2003552693889644,0.08514929668577022
1,1687132800000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20295668222469512,0.08514929668577022
1,1687478400000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20519109140774253,0.08514929668577022
1,1687824000000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20704792231234415,0.08514929668577022
1,1688169600000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20851838724998195,0.08514929668577022
1,1688515200000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20959552705823803,0.08514929668577022
1,1688860800000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.21027424403591524,0.08514929668577022
1,1689206400000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.2105513260685574,0.08514929668577022
1,1689552000000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.2104254618301893,0.08514929668577022
1,1689897600000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20989724698933393,0.08514929668577022
1,1690243200000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20896918138993514,0.08514929668577022
1,1690588800000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20764565722052872,0.08514929668577022
1,1690934400000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.2059329382276501,0.08514929668577022
1,1691280000000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.2038391300718583,0.08514929668577022
1,1691625600000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.20137414196666498,0.08514929668577022
1,1691971200000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.19854963978192108,0.08514929668577022
1,1692316800000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.1953789908336037,0.08514929668577022
1,1692662400000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.19187720062129077,0.08514929668577022
1,1693008000000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.18806084181272786,0.08514929668577022
1,1693353600000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.1839479758115661,0.08514929668577022
1,1693699200000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.1795580672794741,0.08514929668577022
1,1694044800000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.17491189201714838,0.08514929668577022
1,1694390400000,0.12540913112167934,-0.08354711344167653,-0.016440272553852362,0.17003143864019352,0.08514929668577022
2,1654560000000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.0942049925117423,0.02218989871882455
2,1655251200000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.09119838058845373,0.02218989871882455
2,1655596800000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.08972899640871435,0.02218989871882455
2,1655942400000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.08829153820798435,0.02218989871882455
2,1656288000000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.08689280894009986,0.02218989871882455
2,1656633600000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.08553942826929402,0.02218989871882455
2,1656979200000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.08423780124179477,0.02218989871882455
2,1657324800000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.08299408797312731,0.02218989871882455
2,1657670400000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.08181417449458522,0.02218989871882455
2,1658016000000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.08070364489683655,0.02218989871882455
2,1658361600000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07966775490250567,0.02218989871882455
2,1658707200000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07871140699279665,0.02218989871882455
2,1659052800000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.0778391272058769,0.02218989871882455
2,1659398400000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07705504371682635,0.02218989871882455
2,1659744000000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07636286730052304,0.02218989871882455
2,1660089600000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07576587376992916,0.02218989871882455
2,1660435200000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.0752668884728891,0.02218989871882455
2,1660780800000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07486827292081166,0.02218989871882455
2,1661126400000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07457191361251658,0.02218989871882455
2,1661472000000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07437921310613885,0.02218989871882455
2,1661817600000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07429108338134394,0.02218989871882455
2,1662163200000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07430794152326806,0.02218989871882455
2,1662508800000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.0744297077486095,0.02218989871882455
2,1662854400000,0.09647492787464255,0.011330073084346462,0.01907933565549543,0.07465580578321339,0.02218989871882455
2,1685750400000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.09377445284171158,0.01653117716862358
2,1686096000000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.09277466513314604,0.01653117716862358
2,1686441600000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.09173997940593796,0.01653117716862358
2,1686787200000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.09067529244194403,0.01653117716862358
2,1687132800000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08958564300769095,0.01653117716862358
2,1687478400000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08847618800777288,0.01653117716862358
2,1687824000000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08735217807914274,0.01653117716862358
2,1688169600000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08621893274180613,0.01653117716862358
2,1688515200000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08508181522351498,0.01653117716862358
2,1688860800000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08394620707761064,0.01653117716862358
2,1689206400000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08281748271413746,0.01653117716862358
2,1689552000000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08170098396476355,0.01653117716862358
2,1689897600000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.08060199480188283,0.01653117716862358
2,1690243200000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07952571633154293,0.01653117716862358
2,1690588800000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07847724217854973,0.01653117716862358
2,1690934400000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07746153438023907,0.01653117716862358
2,1691280000000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.0764833999030044,0.01653117716862358
2,1691625600000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07554746789271628,0.01653117716862358
2,1691971200000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07465816776670063,0.01653117716862358
2,1692316800000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07381970825095772,0.01653117716862358
2,1692662400000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07303605746183058,0.01653117716862358
2,1693008000000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07231092412638998,0.01653117716862358
2,1693353600000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.0716477400304111,0.01653117716862358
2,1693699200000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07104964377701128,0.01653117716862358
2,1694044800000,0.0854007442898707,-0.00040450149093796176,0.01652622755271906,0.07051946593281104,0.01653117716862358
