point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.01788696471201628,0.01855144305719281,0.009749523078525443,0.04618793084773454
2,0.030515600638603063,0.038877105307716577,0.008987716009260373,0.07838042195558001
8,0.02946155617204513,0.026323447517053223,0.013973939012215825,0.06975894270131418
6,0.01870780416377889,0.015140862947525008,0.016481637508739135,0.05033030462004303
7,0.01827386118199542,0.016552702283730555,0.013563408817880849,0.04838997228360682
1,0.01759281581800678,0.018773954929143626,0.012775048402784409,0.04914181914993481
5,0.012369621972714889,0.010615696871005062,0.0041381914813078255,0.02712351032502778
9,0.009998678595564234,0.011213065795301982,0.004965461003799779,0.026177205394665996
3,0.008479801033867296,0.008789737716389892,0.0024588593096128695,0.01972839805987006
0,0.007395852630100193,0.005990881763286018,0.002001967885937173,0.015388702279323383
4,0.005219195439435109,0.005471023978180422,0.0019584178169665604,0.012648637234582092
