point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.01782344447908694,0.01845536273682435,0.009899904860558426,0.046178712076469716
2,0.031130431508327533,0.03926364046995773,0.00973453938807438,0.08012861136635964
8,0.02915403767615091,0.025797849690978453,0.014188261809806844,0.0691401491769362
6,0.018572944001706466,0.015173457217339084,0.016384192566283408,0.050130593785328956
7,0.018258750003873066,0.016628725457216425,0.01354648013174797,0.04843395559283746
1,0.01718402309770649,0.018298387551127827,0.012839686005215765,0.04832209665405007
5,0.012308227788938378,0.010722514755455204,0.004659230438974983,0.027689972983368567
9,0.009146731090867862,0.010408723623334146,0.005172764626741216,0.024728219340943228
3,0.0083620801465999,0.008626765340288542,0.0028059017743588006,0.01979474726124724
0,0.007248682112408618,0.005645429738384897,0.0022265989540353696,0.015120710804828885
4,0.005142009739287134,0.005258946405955124,0.002431040032878621,0.01283199617812088
