point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.017905804030192003,0.01844316750683942,0.009921979581695082,0.046270951118726505
2,0.03143593534810712,0.0393857784811828,0.009968887797001415,0.08079060162629134
8,0.029144273293508348,0.02570990161330415,0.014107216657347231,0.06896139156415973
6,0.01864565562463202,0.015109711420003539,0.016422554305440158,0.05017792135007572
7,0.018223504965661667,0.016536861599449813,0.013508328460148511,0.04826869502525999
1,0.017244063808549894,0.018321319430456437,0.012855847635336369,0.048421230874342705
5,0.012421988775428886,0.01065802969862865,0.004763450896566131,0.027843469370623666
9,0.009246418436514083,0.010442822372548979,0.00519544258534855,0.024884683394411612
3,0.00845979415469018,0.008595854527611113,0.0028404554923135896,0.019896104174614883
0,0.007224715308983434,0.005499159091002949,0.002236492065663961,0.014960366465650344
4,0.0052811411309053825,0.0050048147779270585,0.002421421912551946,0.012707377821384386
