point,INTP,COS0,SIN0,z
0,0.25,-0.015,-0.045,0.0
0,0.2047131466580075,0.0214996648392884,-0.0680439441002024,0.08402
0,0.2047131466580075,0.0214996648392884,-0.0680439441002024,0.0
0,0.2047131466580075,0.0214996648392884,-0.0680439441002024,0.0
0,0.2047131466580075,0.0214996648392884,-0.0680439441002024,0.0
0,0.1729145873336821,0.0388961360104032,-0.0665421318917972,0.07955125
0,0.1729145873336821,0.0388961360104032,-0.0665421318917972,0.0
0,0.1520275427923874,0.0473911075338064,-0.0631888955104528,0.076155
0,0.1520275427923874,0.0473911075338064,-0.0631888955104528,0.0
0,0.1411705402003518,0.0509855009349261,-0.0606151161451839,0.0839099999999999
0,0.1411705402003518,0.0509855009349261,-0.0606151161451839,0.0
0,0.1285799568804381,0.0544358642434131,-0.0568916802872005,0.0746149999999999
0,0.1285799568804381,0.0544358642434131,-0.0568916802872005,0.0
0,0.1154570113535544,0.0573015130869845,-0.0524034556555656,0.0663925
0,0.1154570113535544,0.0573015130869845,-0.0524034556555656,0.0
0,0.107536176773385,0.0585492224734634,-0.0494176899869037,0.07223625
0,0.107536176773385,0.0585492224734634,-0.0494176899869037,0.0
0,0.0981119963814958,0.0593959243302545,-0.0456463316190283,0.0682074999999999
0,0.0981119963814958,0.0593959243302545,-0.0456463316190283,0.0
0,0.088075577926027,0.0595574754374511,-0.0415203886979769,0.0645775
0,0.088075577926027,0.0595574754374511,-0.0415203886979769,0.0
0,0.0810968362370486,0.0591265334657206,-0.0386637205507094,0.069225
0,0.0810968362370486,0.0591265334657206,-0.0386637205507094,0.0
0,0.0810968362370486,0.0591265334657206,-0.0386637205507094,0.0
0,0.0810968362370486,0.0591265334657206,-0.0386637205507094,0.0
0,0.071581059783945,0.0560223916300914,-0.0342583057930743,0.0736524999999999
1,0.25,-0.015,-0.045,0.0
1,0.2605834003058099,-0.0235298609975159,-0.039614700138351,0.28214375
1,0.2605834003058099,-0.0235298609975159,-0.039614700138351,0.0
1,0.2605834003058099,-0.0235298609975159,-0.039614700138351,0.0
1,0.2605834003058099,-0.0235298609975159,-0.039614700138351,0.0
1,0.2603935649672542,-0.0234260051919506,-0.0396057344167872,0.2769325
1,0.2603935649672542,-0.0234260051919506,-0.0396057344167872,0.0
1,0.2619369630204413,-0.0240537207351994,-0.0398535137755477,0.28708
1,0.2619369630204413,-0.0240537207351994,-0.0398535137755477,0.0
1,0.2613583334723325,-0.023862155686579,-0.0397163428779236,0.288895
1,0.2613583334723325,-0.023862155686579,-0.0397163428779236,0.0
1,0.2534102419424285,-0.0216840355240364,-0.0373658394697001,0.27397625
1,0.2534102419424285,-0.0216840355240364,-0.0373658394697001,0.0
1,0.2442087396943973,-0.0196747096282478,-0.0342188014093002,0.2642
1,0.2442087396943973,-0.0196747096282478,-0.0342188014093002,0.0
1,0.2433658739016827,-0.0195419393310691,-0.0339010823960188,0.2763
1,0.2433658739016827,-0.0195419393310691,-0.0339010823960188,0.0
1,0.2352303955566221,-0.018811019045781,-0.0306454354264723,0.25914
1,0.2352303955566221,-0.018811019045781,-0.0306454354264723,0.0
1,0.23287507698559,-0.0187731066844502,-0.0296771706985628,0.2644475
1,0.23287507698559,-0.0187731066844502,-0.0296771706985628,0.0
1,0.2303619236268656,-0.0189282955869683,-0.0286484400951067,0.26168375
1,0.2303619236268656,-0.0189282955869683,-0.0286484400951067,0.0
1,0.2303619236268656,-0.0189282955869683,-0.0286484400951067,0.0
1,0.2303619236268656,-0.0189282955869683,-0.0286484400951067,0.0
1,0.2257275765398323,-0.0204400661444822,-0.0265029272039794,0.25252625
2,0.25,-0.015,-0.045,0.0
2,0.2826383661430436,-0.041305413982438,-0.0283921628592192,0.36035375
2,0.2826383661430436,-0.041305413982438,-0.0283921628592192,0.0
2,0.2826383661430436,-0.041305413982438,-0.0283921628592192,0.0
2,0.2826383661430436,-0.041305413982438,-0.0283921628592192,0.0
2,0.2952893759346707,-0.0482265743054836,-0.0289896566248938,0.3559125
2,0.2952893759346707,-0.0482265743054836,-0.0289896566248938,0.0
2,0.3025263439452714,-0.0511699221326158,-0.0301514899506089,0.362375
2,0.3025263439452714,-0.0511699221326158,-0.0301514899506089,0.0
2,0.3142547066157725,-0.0550527939502676,-0.0329318354072701,0.3873725
2,0.3142547066157725,-0.0550527939502676,-0.0329318354072701,0.0
2,0.3006464573329419,-0.0513235462398809,-0.0289074433631042,0.3408425
2,0.3006464573329419,-0.0513235462398809,-0.0289074433631042,0.0
2,0.2946947897997748,-0.0500238845786477,-0.0268718926731361,0.3439224999999999
2,0.2946947897997748,-0.0500238845786477,-0.0268718926731361,0.0
2,0.2942285746725118,-0.0499504452226661,-0.0266961524645629,0.35026125
2,0.2942285746725118,-0.0499504452226661,-0.0266961524645629,0.0
2,0.285715463506482,-0.0491855970627614,-0.0232893847990912,0.3285225
2,0.285715463506482,-0.0491855970627614,-0.0232893847990912,0.0
2,0.2827616419368534,-0.0491380509040244,-0.0220750772002867,0.3292375
2,0.2827616419368534,-0.0491380509040244,-0.0220750772002867,0.0
2,0.2832560276336791,-0.0491075222562422,-0.0222774483347301,0.3307775
2,0.2832560276336791,-0.0491075222562422,-0.0222774483347301,0.0
2,0.2832560276336791,-0.0491075222562422,-0.0222774483347301,0.0
2,0.2832560276336791,-0.0491075222562422,-0.0222774483347301,0.0
2,0.2860695568389974,-0.0481897207762438,-0.023579997122339,0.328055
3,0.25,-0.015,-0.045,0.0
3,0.2622856031895205,-0.0249017786769077,-0.0387485443954644,0.28818
3,0.2622856031895205,-0.0249017786769077,-0.0387485443954644,0.0
3,0.2622856031895205,-0.0249017786769077,-0.0387485443954644,0.0
3,0.2622856031895205,-0.0249017786769077,-0.0387485443954644,0.0
3,0.265457566099027,-0.0266371076504082,-0.0388983528372091,0.2899675
3,0.265457566099027,-0.0266371076504082,-0.0388983528372091,0.0
3,0.2666293435796713,-0.0271136813614547,-0.0390864716910359,0.2943675
3,0.2666293435796713,-0.0271136813614547,-0.0390864716910359,0.0
3,0.2666293435796713,-0.0271136813614547,-0.0390864716910359,0.0
3,0.2666293435796713,-0.0271136813614547,-0.0390864716910359,0.0
3,0.2495098701102451,-0.021757095807936,-0.0323818766215634,0.257655
3,0.2495098701102451,-0.021757095807936,-0.0323818766215634,0.0
3,0.2530878708405618,-0.0226224493264861,-0.0337106158232164,0.2912325
3,0.2530878708405618,-0.0226224493264861,-0.0337106158232164,0.0
3,0.2520264696594879,-0.0224357468751236,-0.0333113764214915,0.2868875
3,0.2520264696594879,-0.0224357468751236,-0.0333113764214915,0.0
3,0.2497181541945084,-0.0221873574708016,-0.0324182189906772,0.284385
3,0.2497181541945084,-0.0221873574708016,-0.0324182189906772,0.0
3,0.2423692897379172,-0.0219306229767675,-0.0295211726331011,0.2700025
3,0.2423692897379172,-0.0219306229767675,-0.0295211726331011,0.0
3,0.2367729461424368,-0.0221629056172076,-0.0273205111496629,0.265245
3,0.2367729461424368,-0.0221629056172076,-0.0273205111496629,0.0
3,0.2367729461424368,-0.0221629056172076,-0.0273205111496629,0.0
3,0.2367729461424368,-0.0221629056172076,-0.0273205111496629,0.0
3,0.2263434527365855,-0.0252457838445718,-0.0226486863965841,0.2446475
4,0.25,-0.015,-0.045,0.0
4,0.2643096348644565,-0.026533079425524,-0.0377186279995947,0.2953575
