point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.07638659578920494,0.10188888545461611,0.04706680430088399,0.22534228554470503
7,0.16242770677941815,0.18980503885760777,0.07205183769107888,0.42428458332810476
10,0.13463897771552236,0.14754344288396157,0.05109552522654794,0.3332779458260319
8,0.12294126921834676,0.14715914908820674,0.05334346411295644,0.32344388241950994
19,0.11684954072409066,0.19111424153068063,0.1254198172083058,0.4333835994630771
9,0.10757331483827774,0.1667091128313218,0.05543656471272243,0.32971899238232194
18,0.10465787345050026,0.12546158168727528,0.0409005255334503,0.27101998067122585
11,0.09911767077930861,0.14161584578725628,0.041104879903923204,0.2818383964704881
5,0.08218990255254965,0.14802067315360082,0.08401789140457881,0.31422846711072927
2,0.03439541420808854,0.03678291285690901,0.020544379550398027,0.09172270661539558
1,0.034272187434834026,0.02986136025039585,0.013190725148698158,0.07732427283392804
14,0.027913758656573685,0.025766322837271583,0.011587663179479369,0.06526774467332463
6,0.020677216745364203,0.019936900248250244,0.009087707883355172,0.04970182487696962
17,0.014189853842938721,0.014870571303234712,0.01132604692373442,0.04038647206990786
12,0.013009325960595853,0.015885678289442397,0.008953340527638081,0.03784834477767633
3,0.01233375809910807,0.011758008143712488,0.0060410598686436974,0.030132826111464252
0,0.011062319313359935,0.010289792460567928,0.009011336608823332,0.030363448382751193
15,0.006906008044916067,0.009926477093152327,0.008846358136543709,0.025678843274612104
4,0.006118956412555621,0.006532509905406429,0.004449373169125463,0.017100839487087512
13,0.0041733523988838304,0.04435473055078658,0.05634098493290414,0.10486906788257455
16,0.001636742780593073,0.004633535435996942,0.004657656590491575,0.01092793480708159
