point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.07918089974272881,0.06020004570526124,0.035628098754165206,0.17500904420215524
19,0.16725001731609285,0.20280801385529632,0.12743266693538316,0.49749069810677227
7,0.15145119681980146,0.050995841240757483,0.015695202706684144,0.2181422407672431
10,0.11680442299970205,0.064900797955156,0.004864469664726471,0.18656969061958453
8,0.11373267320542255,0.04152344833825722,0.0019002455916896223,0.15715636713536937
5,0.112093744810438,0.07001084021159583,0.06599103194529116,0.248095616967325
9,0.09939360213585079,0.08372486063870443,0.006794494995482414,0.18991295777003764
11,0.0977516076223867,0.06655616397974554,0.013647548254828997,0.17795531985696122
18,0.0971513973805246,0.040461019165218944,0.01012237986078802,0.14773479640653156
13,0.046551486994962886,0.0398868129423879,0.05702812570511005,0.14346642564246082
2,0.036804616449762365,0.03735354878093481,0.023041829599115413,0.09719999482981259
1,0.030099533790936335,0.01856205992735756,0.006963888730210701,0.0556254824485046
14,0.026214697133123653,0.019084860842900054,0.003604755263871179,0.04890431323989489
6,0.020210039612558958,0.01978595725703347,0.004949858473001428,0.04494585534259386
17,0.016357098070096086,0.014657310635721451,0.012081504936102558,0.04309591364192009
12,0.014982638370745366,0.01630229404772324,0.009071065074179336,0.04035599749264794
15,0.011845755404599012,0.010819219832838737,0.00553316181806657,0.028198137055504318
3,0.011527593461641924,0.010066697724126036,0.004051230494440409,0.025645521680208366
0,0.010987424430396598,0.004485687997768015,0.005842271112045298,0.021315383540209912
4,0.006153409150296148,0.0014252740040521627,0.0015337886839537707,0.009112471838302081
16,0.004349196566603646,0.005204472290548085,0.0019866333330053397,0.011540302190157071
