point,INTP,COS0,SIN0,estimate,z,date
0,0.25,-0.015,-0.045,0.2447539876135503,0.0,1654560000000.0
0,0.25,-0.015,-0.045,0.251270884266185,0.0,1655251200000.0
0,0.25,-0.015,-0.045,0.2545280322736353,0.0,1655596800000.0
0,0.25,-0.015,-0.045,0.2577637499124661,0.0,1655942400000.0
0,0.1961307561366202,0.1150441519989851,-0.0597682999828325,0.0762528865292579,0.0742025,1656288000000.0
0,0.1989475267078505,0.1081932233348126,-0.0601975271984448,0.0895884119898181,0.0897675,1656633600000.0
0,0.1989475267078505,0.1081932233348126,-0.0601975271984448,0.0938385924458553,0.0,1656979200000.0
0,0.1989475267078505,0.1081932233348126,-0.0601975271984448,0.0985862347286361,0.0,1657324800000.0
0,0.1895574249386167,0.1298073725107039,-0.0433232281873957,0.0700479545165662,0.0697749999999999,1657670400000.0
0,0.1914893455506712,0.1254845167930821,-0.0460080468179929,0.081707366046251,0.0818749999999999,1658016000000.0
0,0.186155165113611,0.1367403257782957,-0.0365248437292514,0.0681831435596633,0.06807,1658361600000.0
0,0.188242375336253,0.1326676962970927,-0.0410210151042068,0.0814102229332771,0.0816,1658707200000.0
0,0.1830430895383319,0.1418348269141858,-0.0279965940639146,0.0685521648075235,0.0684549999999999,1659052800000.0
0,0.1857492155797763,0.1376448991291307,-0.0356432931160367,0.085082798711819,0.0853125,1659398400000.0
0,0.1780848847879623,0.147682738759877,-0.011793999055499,0.062815795478432,0.0626249999999999,1659744000000.0
0,0.180306218376363,0.1453486135277424,-0.0192558207455895,0.0781650788083319,0.0783825,1660089600000.0
0,0.180306218376363,0.1453486135277424,-0.0192558207455895,0.0856388607956426,0.0,1660435200000.0
0,0.1761084784070583,0.1435984732232554,0.0018549394804452,0.0753429696471657,0.0753025,1660780800000.0
0,0.1707251042082097,0.1456121579043181,0.0213819605939658,0.0609569336143943,0.060865,1661126400000.0
0,0.171869815725415,0.1455151611100271,0.0171384038732276,0.0725946922435014,0.0727725,1661472000000.0
0,0.1746535941148838,0.1461122929167449,0.0066838124661749,0.0915729416345171,0.09183,1661817600000.0
0,0.1685896059488803,0.1430253365291445,0.0294807137845524,0.0753147400937006,0.07522,1662163200000.0
0,0.1629805328686964,0.1385675456972506,0.0503486875321253,0.060424766843135,0.0603425,1662508800000.0
0,0.1629805328686964,0.1385675456972506,0.0503486875321253,0.067949711616088,0.0,1662854400000.0
0,0.1629805328686964,0.1385675456972506,0.0503486875321253,0.0661509390141599,0.0,1685750400000.0
0,0.1700544542159877,0.1246522747114078,0.0638955420105597,0.0841506376440103,0.08402,1686096000000.0
0,0.1700544542159877,0.1246522747114078,0.0638955420105597,0.0767468429797545,0.0,1686441600000.0
0,0.1700544542159877,0.1246522747114078,0.0638955420105597,0.0697846565865806,0.0,1686787200000.0
0,0.1700544542159877,0.1246522747114078,0.0638955420105597,0.0632970292501237,0.0,1687132800000.0
0,0.1649419964815635,0.0959416070675212,0.057092007813944,0.0794430760910314,0.07955125,1687478400000.0
0,0.1649419964815635,0.0959416070675212,0.057092007813944,0.0747092939940064,0.0,1687824000000.0
0,0.1655253043171663,0.0907133533571892,0.0554230269704572,0.0761724362647986,0.076155,1688169600000.0
0,0.1655253043171663,0.0907133533571892,0.0554230269704572,0.0724242447862658,0.0,1688515200000.0
0,0.1678048882245561,0.0790398865399741,0.0482546476394721,0.0838067390656863,0.0839099999999999,1688860800000.0
0,0.1678048882245561,0.0790398865399741,0.0482546476394721,0.0813248470953015,0.0,1689206400000.0
0,0.1668779994870688,0.0820071931995644,0.0512621953213995,0.0747036930063153,0.0746149999999999,1689552000000.0
0,0.1668779994870688,0.0820071931995644,0.0512621953213995,0.0729091784017095,0.0,1689897600000.0
0,0.1656165475013224,0.0844818095268261,0.0553156000824035,0.0664715280607056,0.0663925,1690243200000.0
0,0.1656165475013224,0.0844818095268261,0.0553156000824035,0.0653885326675606,0.0,1690588800000.0
0,0.1677320586811908,0.0822065012814611,0.0487455807042502,0.0721636130516693,0.07223625,1690934400000.0
0,0.1677320586811908,0.0822065012814611,0.0487455807042502,0.0723317237427753,0.0,1691280000000.0
0,0.1662277188450634,0.0828096773356613,0.0531783829192561,0.0682401262374423,0.0682074999999999,1691625600000.0
0,0.1662277188450634,0.0828096773356613,0.0531783829192561,0.0691014580454908,0.0,1691971200000.0
0,0.1642100210317983,0.0825409698817186,0.05872573492287,0.0646059331428685,0.0645775,1692316800000.0
0,0.1642100210317983,0.0825409698817186,0.05872573492287,0.0661108093374667,0.0,1692662400000.0
0,0.1646130655877178,0.0827691245345685,0.0577094512783662,0.0691685748506109,0.069225,1693008000000.0
0,0.1646130655877178,0.0827691245345685,0.0577094512783662,0.071644995452037,0.0,1693353600000.0
0,0.1646130655877178,0.0827691245345685,0.0577094512783662,0.0745614173371146,0.0,1693699200000.0
0,0.1646130655877178,0.0827691245345685,0.0577094512783662,0.0779040376015649,0.0,1694044800000.0
0,0.1607991828974132,0.0760332334024058,0.064703444461223,0.0736380376077036,0.0736524999999999,1694390400000.0
1,0.25,-0.015,-0.045,0.2447539876135503,0.0,1654560000000.0
1,0.25,-0.015,-0.045,0.251270884266185,0.0,1655251200000.0
1,0.25,-0.015,-0.045,0.2545280322736353,0.0,1655596800000.0
1,0.25,-0.015,-0.045,0.2577637499124661,0.0,1655942400000.0
1,0.1962338430632118,0.1147952928914618,-0.0597400386123912,0.0766063566728615,0.07456,1656288000000.0
1,0.1990520766828758,0.1079408058116506,-0.0601694887713316,0.0899458832557021,0.090125,1656633600000.0
1,0.1990520766828758,0.1079408058116506,-0.0601694887713316,0.0941938799842309,0.0,1656979200000.0
1,0.1990520766828758,0.1079408058116506,-0.0601694887713316,0.0989381518433658,0.0,1657324800000.0
1,0.1894756339737862,0.1299838748193603,-0.042960329413249,0.0697253653543915,0.0694449999999999,1657670400000.0
1,0.1894756339737862,0.1299838748193603,-0.042960329413249,0.0745700792757737,0.0,1658016000000.0
1,0.1858065181918982,0.1375190408143858,-0.0350701163638367,0.0666328003007271,0.066585,1658361600000.0
1,0.1888527274068981,0.1313895535805749,-0.0409881218760597,0.0831886100918195,0.083415,1658707200000.0
1,0.1888527274068981,0.1313895535805749,-0.0409881218760597,0.089502474925157,0.0,1659052800000.0
1,0.1858699976992109,0.1355009464387906,-0.0310642451623404,0.0847347399824521,0.084735,1659398400000.0
1,0.1785281138460695,0.1464993596707426,-0.0110556442864667,0.0638193608835162,0.0636424999999999,1659744000000.0
1,0.1799002069427389,0.14477735510547,-0.0151674784692866,0.0756738248615461,0.0758524999999999,1660089600000.0
1,0.1799002069427389,0.14477735510547,-0.0151674784692866,0.0829075905089539,0.0,1660435200000.0
1,0.1752771524441613,0.1448955541208086,0.0051903016407867,0.0712070289795921,0.0711499999999999,1660780800000.0
1,0.170794823394814,0.147471404034307,0.0204718439957566,0.0605330330455864,0.0604799999999999,1661126400000.0
1,0.1715159224705056,0.1472667682322818,0.0179259191063394,0.0705751970769527,0.0707375,1661472000000.0
1,0.1720540206545461,0.147276871014474,0.015979288789289,0.0804727255941955,0.0806374999999999,1661817600000.0
1,0.1682057740793384,0.1460440039356891,0.0300608072713232,0.072999438914307,0.0729925,1662163200000.0
1,0.1622824532329522,0.1423921908926749,0.0517179513143052,0.0569146583283302,0.0568225,1662508800000.0
1,0.1622824532329522,0.1423921908926749,0.0517179513143052,0.0646478309032924,0.0,1662854400000.0
1,0.1622824532329522,0.1423921908926749,0.0517179513143052,0.0627703408248024,0.0,1685750400000.0
1,0.2241200781169073,0.01615833929002,0.1717452164571669,0.2821553804681161,0.28214375,1686096000000.0
1,0.2241200781169073,0.01615833929002,0.1717452164571669,0.2708489532320572,0.0,1686441600000.0
1,0.2241200781169073,0.01615833929002,0.1717452164571669,0.2593213665699259,0.0,1686787200000.0
1,0.2241200781169073,0.01615833929002,0.1717452164571669,0.2476271784920285,0.0,1687132800000.0
1,0.2169404603239631,-0.0344737648511045,0.160196680040297,0.2767545836226706,0.2769325,1687478400000.0
1,0.2169404603239631,-0.0344737648511045,0.160196680040297,0.2661240027293277,0.0,1687824000000.0
1,0.2207792070586987,-0.0625410241633671,0.1513053566068411,0.2869444766018258,0.28708,1688169600000.0
1,0.2207792070586987,-0.0625410241633671,0.1513053566068411,0.2764914622489567,0.0,1688515200000.0
1,0.2246782386325067,-0.0805759903111049,0.1401707217448637,0.288854184655776,0.288895,1688860800000.0
1,0.2246782386325067,-0.0805759903111049,0.1401707217448637,0.2784992898001002,0.0,1689206400000.0
1,0.2259975237911757,-0.0845974956080573,0.1360669689895345,0.2741241837537142,0.27397625,1689552000000.0
1,0.2259975237911757,-0.0845974956080573,0.1360669689895345,0.2635030023918961,0.0,1689897600000.0
1,0.228897065910108,-0.0902098294383698,0.1268440887849974,0.264293371450047,0.2642,1690243200000.0
1,0.228897065910108,-0.0902098294383698,0.1268440887849974,0.2537882472372082,0.0,1690588800000.0
1,0.2382617325949131,-0.1004603334936494,0.0974522212909373,0.2761599139474064,0.2763,1690934400000.0
1,0.2382617325949131,-0.1004603334936494,0.0974522212909373,0.2668067017453392,0.0,1691280000000.0
1,0.2388853685087381,-0.1007288297261329,0.0955687007613519,0.2593142581829458,0.25914,1691625600000.0
1,0.2388853685087381,-0.1007288297261329,0.0955687007613519,0.2498231170409364,0.0,1691971200000.0
1,0.2470051286342807,-0.099850356050732,0.0724583440567106,0.2643935980514688,0.2644475,1692316800000.0
1,0.2470051286342807,-0.099850356050732,0.0724583440567106,0.2559548049624176,0.0,1692662400000.0
1,0.2520974348584717,-0.097040525638551,0.0590684812857965,0.2617142397938037,0.26168375,1693008000000.0
1,0.2520974348584717,-0.097040525638551,0.0590684812857965,0.253908674869487,0.0,1693353600000.0
1,0.2520974348584717,-0.097040525638551,0.0590684812857965,0.2460945376694566,0.0,1693699200000.0
1,0.2520974348584717,-0.097040525638551,0.0590684812857965,0.2383088111104661,0.0,1694044800000.0
1,0.2620022136648416,-0.07910069312415,0.0395792102672539,0.2525005780408573,0.25252625,1694390400000.0
2,0.25,-0.015,-0.045,0.2447539876135503,0.0,1654560000000.0
2,0.25,-0.015,-0.045,0.251270884266185,0.0,1655251200000.0
2,0.25,-0.015,-0.045,0.2545280322736353,0.0,1655596800000.0
2,0.25,-0.015,-0.045,0.2577637499124661,0.0,1655942400000.0
2,0.2031565266720198,0.0980834466708636,-0.0578421788896819,0.1003432363163967,0.0985674999999999,1656288000000.0
2,0.205898542031334,0.0914143370832404,-0.0582600147013258,0.1133532539608254,0.1135275,1656633600000.0
2,0.205898542031334,0.0914143370832404,-0.0582600147013258,0.1174532049085673,0.0,1656979200000.0
2,0.205898542031334,0.0914143370832404,-0.0582600147013258,0.1219717518517967,0.0,1657324800000.0
2,0.1968035007205568,0.1123493156897686,-0.0419159483250973,0.0941874470228742,0.09392,1657670400000.0
2,0.1968035007205568,0.1123493156897686,-0.0419159483250973,0.0986959920347138,0.0,1658016000000.0
