point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.059877851331191646,0.030926228509354062,0.01771563664288687,0.10851971648343259
5,0.12211824424887986,0.027900208783767123,0.005009996151473367,0.15502844918412037
7,0.12179926741695918,0.03559797510671894,0.004470239221218675,0.1618674817448968
6,0.11582250393578654,0.06828273818517362,0.006036936689009389,0.19014217880996956
9,0.06236908921999296,0.050801230784798417,0.005935638810061263,0.11910595881485264
10,0.05026366279248452,0.04147314819446589,0.05725958543763779,0.1489963964245882
1,0.03678073139748601,0.03722297299901935,0.02291084878982813,0.09691455318633349
2,0.03080949411879376,0.024644781985115858,0.02139481044946024,0.07684908655336986
11,0.026421143429039045,0.018704473703338415,0.003479482351738804,0.04860509948411627
4,0.02018464990706205,0.019765847808607424,0.004883004778427824,0.044833502494097295
14,0.01589112513491942,0.014067633729200904,0.011966905767982155,0.041925664632102476
8,0.01522771264856114,0.016455343603368176,0.009096422193226063,0.04077947844515538
0,0.011256211464914337,0.003827814146815552,0.0056745974973074894,0.020758623109037377
12,0.01101828052875346,0.009671563320590725,0.005406602730894705,0.02609644658023889
3,0.006462028242367169,0.0007446455635778941,0.0014755815763685223,0.008682255382313585
13,0.004406793572014288,0.005160788668647201,0.0020199423000929815,0.01158752454075447
