title,q1_initial,q5_initial,q9_initial,r_initial,q1_optimized,q5_optimized,q9_optimized,r_optimized,initial_objective_function,final_objective_function
ICS - initial params v4,1e-37,0.0031858318,1e-37,0.00288693954,1e-37,1e-38,1e-37,0.01089182279,2.5371,0.933
