point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.0627944345835851,0.02047711510243692,0.016141368111426288,0.0994129177974483
2,0.16624968631544315,0.030130968132031918,0.04103970045372761,0.23742035490120267
7,0.12678740575933328,0.021561217786734612,0.02298813926912365,0.17133676281519156
3,0.03396531687792611,0.04257940926505744,0.002487166158470513,0.07903189230145406
10,0.029983027424579943,0.025569128926340105,0.014226629000241778,0.06977878535116183
8,0.0201588729735086,0.016042230750446158,0.01660517280898238,0.05280627653293714
9,0.019953147445784775,0.01727921697056145,0.014208147608328697,0.05144051202467492
1,0.01803745811008596,0.018053438026655155,0.013991648708913035,0.05008254484565415
6,0.013242622773587962,0.01191854466195921,0.00034922128501600763,0.02551038872056318
4,0.008819704584300755,0.008859475514034222,0.001686446101338107,0.01936562619967308
11,0.00878249408103166,0.008495711686779636,0.005111032170318353,0.02238923793812965
0,0.006977821379791987,0.0033290431487922193,0.001364509144506892,0.011671373673091099
5,0.006498341691674427,0.0025585786767160085,0.000954252809378252,0.010011173177768687
