point,INTP,COS0,SIN0,z
4,0.2643023017577494,-0.0291537994016989,-0.0347141656275924,0.0
4,0.2535788833523013,-0.0272185442929008,-0.0289425857874131,0.27465
4,0.2535788833523013,-0.0272185442929008,-0.0289425857874131,0.0
4,0.2508236560497166,-0.0269601444460806,-0.0277006348244761,0.2830375
4,0.2508236560497166,-0.0269601444460806,-0.0277006348244761,0.0
4,0.2503069934777393,-0.0269425104365542,-0.0274934674183628,0.28681875
4,0.2503069934777393,-0.0269425104365542,-0.0274934674183628,0.0
4,0.2617658032070141,-0.0267951062745144,-0.0316816930710207,0.3159274999999999
4,0.2617658032070141,-0.0267951062745144,-0.0316816930710207,0.0
4,0.2641182736217552,-0.0266694935918246,-0.0324660948123601,0.30876375
4,0.2641182736217552,-0.0266694935918246,-0.0324660948123601,0.0
4,0.2663962740414849,-0.0264647901758876,-0.0331490966113756,0.31143125
4,0.2663962740414849,-0.0264647901758876,-0.0331490966113756,0.0
4,0.2663962740414849,-0.0264647901758876,-0.0331490966113756,0.0
4,0.2663962740414849,-0.0264647901758876,-0.0331490966113756,0.0
4,0.2713267215370017,-0.025366584669736,-0.0347174216227243,0.31825125
5,0.25,-0.015,-0.045,0.0
5,0.2210682008593525,0.013170978781435,-0.0645851734557995,0.1472699999999999
5,0.2210682008593525,0.013170978781435,-0.0645851734557995,0.0
5,0.2020611111862114,0.022525575008476,-0.0657321633678612,0.1357475
5,0.2020611111862114,0.022525575008476,-0.0657321633678612,0.0
5,0.2020611111862114,0.022525575008476,-0.0657321633678612,0.0
5,0.2020611111862114,0.022525575008476,-0.0657321633678612,0.0
5,0.1910120683533304,0.0261752213798366,-0.0613662511154062,0.150075
5,0.1910120683533304,0.0261752213798366,-0.0613662511154062,0.0
5,0.1910120683533304,0.0261752213798366,-0.0613662511154062,0.0
5,0.1910120683533304,0.0261752213798366,-0.0613662511154062,0.0
5,0.1779925683726389,0.0287463816728699,-0.053861765238924,0.14854875
5,0.1779925683726389,0.0287463816728699,-0.053861765238924,0.0
5,0.172699589665989,0.0292912369457644,-0.0514154734002297,0.1589025
5,0.172699589665989,0.0292912369457644,-0.0514154734002297,0.0
5,0.1604457294425665,0.0297741729820131,-0.0465164912175313,0.14364
5,0.1604457294425665,0.0297741729820131,-0.0465164912175313,0.0
5,0.1604457294425665,0.0297741729820131,-0.0465164912175313,0.0
5,0.1604457294425665,0.0297741729820131,-0.0465164912175313,0.0
5,0.1466055835306142,0.028721016685989,-0.0398577914866752,0.13919875
5,0.1466055835306142,0.028721016685989,-0.0398577914866752,0.0
5,0.1381701263368109,0.027908171025031,-0.0368313636058292,0.1415775
5,0.1381701263368109,0.027908171025031,-0.0368313636058292,0.0
5,0.1381701263368109,0.027908171025031,-0.0368313636058292,0.0
5,0.1381701263368109,0.027908171025031,-0.0368313636058292,0.0
5,0.1230992259619375,0.0246464054982393,-0.0319030046792754,0.12748375
