point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
1,0.13448023257111535,0.14312812720130572,0.05233278315725806,0.32994114292967913
2,0.1074103325894474,0.16240260840633797,0.05614178302107156,0.3259547240168569
0,0.12197914450131979,0.13959044465488096,0.05762036851776339,0.3191899576739642
12,0.0681671055757281,0.06170819807617112,0.017537936315219355,0.14741323996711855
9,0.0043725180862072685,0.042949667459434175,0.05693190471041052,0.10425409025605197
7,0.03415588225405093,0.03674322656400475,0.02053180875017749,0.09143091756823317
3,0.03237139837037913,0.028853550056028486,0.01906467618105693,0.08028962460746455
8,0.028152370303293518,0.02606978826081807,0.011878190067803433,0.06610034863191502
10,0.020573653239169893,0.01998509860534331,0.008716615786861824,0.04927536763137502
5,0.014011021275459048,0.014662851929941685,0.011617699010963637,0.04029157221636437
14,0.013030659857384204,0.015895226518134218,0.008971527359596691,0.03789741373511511
4,0.010694045115154052,0.009187511112058556,0.009148126001388169,0.02902968222860078
13,0.007290057003087367,0.009741613564374314,0.008386369703211353,0.025418040270673035
11,0.006077125737099063,0.005969411026822816,0.00493170217852656,0.01697823894244844
6,0.0015627313808298433,0.004559291764014951,0.004672068902411504,0.010794092047256298
