point,intercept_rmse,cos_rmse,sin_rmse,sum_rmse
total,0.0903772172522488,0.05357550378194688,0.05578943693423412,0.1997421579684298
38,0.23811555516576624,0.10748063553631147,0.14877343053355657,0.49436962123563427
39,0.20642728352222678,0.08290085962993722,0.08127897183224136,0.37060711498440535
35,0.18513070800056008,0.05727590517589113,0.0930217799734338,0.33542839314988504
36,0.16241203286270287,0.05234574792764004,0.08854784411441337,0.30330562490475627
22,0.14976147253655625,0.05258395600606023,0.08985202652566826,0.29219745506828476
37,0.14737286614093253,0.20069517466186423,0.12993624262948528,0.478004283432282
24,0.12440331960419192,0.044943478747702784,0.05240620248257032,0.22175300083446503
26,0.11841248317918711,0.04552299193308649,0.06419542439975255,0.22813089951202614
23,0.11514276969424991,0.04001980341018606,0.07172252667728828,0.22688509978172428
25,0.11247888784806956,0.0738682293621685,0.08030222237451203,0.26664933958475007
27,0.10987650332992863,0.06638496703344669,0.06684607517818435,0.24310754554155967
6,0.09996129727157338,0.03463449517892074,0.060400886650973935,0.19499667910146806
34,0.09803155440295798,0.040661497819629654,0.05339300941730508,0.1920860616398927
19,0.0957149876527792,0.07311757611367675,0.09316646898554856,0.26199903275200453
20,0.08132327735840762,0.053745829493921406,0.06023876463527278,0.19530787148760181
12,0.06688375159129602,0.05855708394752635,0.044446148024919405,0.16988698356374177
7,0.06013314163783616,0.0717339199306514,0.03454371374851393,0.16641077531700146
2,0.04936685947013306,0.06068263977108342,0.021950703368571634,0.13200020260978812
8,0.03685658290634578,0.03556319544131991,0.04021168720383688,0.11263146555150258
5,0.032831194107694577,0.022222683753420056,0.026192502950289104,0.08124638081140373
15,0.032800900635216186,0.03468760497485728,0.021292922380808498,0.08878142799088197
30,0.02997448192587067,0.026130930097830823,0.015532230500665923,0.07163764252436741
14,0.029341508816422522,0.01605807350016625,0.016314403615028894,0.06171398593161767
29,0.02537052392579645,0.03818219579834652,0.05717965055666547,0.12073237028080844
13,0.02532440210178411,0.02247049313501638,0.014606788644107228,0.06240168388090772
21,0.02015765107847405,0.019425190826717953,0.009462254961870052,0.04904509686706205
3,0.019908651973003757,0.019643949128192312,0.007433296027241993,0.046985897128438064
16,0.01945783766600769,0.01813774566875293,0.013888968918405731,0.05148455225316635
11,0.019439101933344156,0.008507085379774893,0.02620369232472018,0.054149879637839224
9,0.015990506969483752,0.02561978725287495,0.018223644018302607,0.059833938240661314
33,0.01387601073411659,0.01472802624237412,0.011956533838707359,0.040560570815198066
28,0.013582257307267712,0.01615345927799084,0.009932491666403961,0.039668208251662514
1,0.01227666027948604,0.006703206712562434,0.014849664631498699,0.033829531623547175
17,0.011282412234849513,0.01030997778336444,0.005620177956070459,0.027212567974284414
0,0.00983840171096539,0.003020134962312491,0.010920467787341934,0.023779004460619816
31,0.006873558557068905,0.008596881148352074,0.010089413965806055,0.025559853671227033
18,0.0054739138430892325,0.001826002434375315,0.00599630310755786,0.013296219385022408
10,0.004125733078479858,0.0005044959276372792,0.00512424777006594,0.009754476776183078
32,0.0026850419967015754,0.004500333538352106,0.004892440043697914,0.012077815578751596
4,0.001921705843740078,0.000468205112905188,0.00415367682355799,0.006543587780203256
